Feature	Gain
Column_1653	323.05083084106445
Column_1512	322.23572874069214
Column_299	321.396338224411
Column_413	321.32025933265686
Column_649	321.2185261249542
Column_508	321.03154492378235
Column_1670	320.8657600879669
Column_863	320.5917692184448
Column_959	320.29512190818787
Column_758	319.4542863368988
Column_257	318.1999201774597
Column_1165	317.29999256134033
Column_424	316.8576099872589
Column_1010	315.8893692493439
Column_667	314.9618513584137
Column_1003	314.1963813304901
Column_697	314.01100873947144
Column_913	312.4983003139496
Column_1722	312.0863025188446
Column_1603	311.67601108551025
Column_447	310.83319759368896
Column_1113	309.3787114620209
Column_359	308.9217281341553
Column_564	308.5810823440552
Column_1357	308.4380407333374
Column_996	308.24326729774475
Column_1599	307.7916693687439
Column_1688	307.6842186450958
Column_436	307.25273001194
Column_58	306.90075063705444
Column_782	305.7167212963104
Column_90	305.4243288040161
Column_1450	303.54573154449463
Column_1763	301.4223983287811
Column_674	299.4974024295807
Column_896	298.8975785970688
Column_403	297.99338006973267
Column_1002	295.8752303123474
Column_1338	294.0848021507263
Column_338	290.29713106155396
Column_212	290.1064684391022
Column_1611	290.0894639492035
Column_454	287.4289798736572
Column_1267	287.28706073760986
Column_1489	286.7165381908417
Column_946	286.1847496032715
Column_867	285.7509915828705
Column_881	284.6969003677368
Column_1033	284.6441214084625
Column_1348	284.1917487382889
Column_1117	283.8835279941559
Column_571	283.8336033821106
Column_470	282.65486776828766
