Feature	Gain
mcuenta_corriente_adicional	0.0
mcaja_ahorro_adicional	0.0
ctarjeta_debito	0.0
ctarjeta_debito_transacciones	0.0
cprestamos_prendarios	0.0
mprestamos_hipotecarios	0.0
mplazo_fijo_dolares	0.0
mplazo_fijo_pesos	0.0
minversion1_dolares	0.0
cinversion2	0.0
minversion2	0.0
cseguro_vida	0.0
cseguro_auto	0.0
cseguro_vivienda	0.0
cseguro_accidentes_personales	0.0
mpayroll2	0.0
cpayroll2_trx	0.0
ccuenta_debitos_automaticos	0.0
ctarjeta_visa_debitos_automaticos	0.0
mttarjeta_visa_debitos_automaticos	0.0
ctarjeta_master_debitos_automaticos	0.0
mttarjeta_master_debitos_automaticos	0.0
cpagodeservicios	0.0
mpagodeservicios	0.0
ccajeros_propios_descuentos	0.0
mcajeros_propios_descuentos	0.0
ctarjeta_visa_descuentos	0.0
mtarjeta_visa_descuentos	0.0
ctarjeta_master_descuentos	0.0
mtarjeta_master_descuentos	0.0
ccomisiones_mantenimiento	0.0
ccomisiones_otras	0.0
cforex	0.0
cforex_buy	0.0
mforex_buy	0.0
cforex_sell	0.0
mforex_sell	0.0
ctransferencias_recibidas	0.0
ctransferencias_emitidas	0.0
cextraccion_autoservicio	0.0
mextraccion_autoservicio	0.0
ccheques_depositados	0.0
mcheques_depositados	0.0
mcheques_emitidos	0.0
ccheques_depositados_rechazados	0.0
mcheques_depositados_rechazados	0.0
mcheques_emitidos_rechazados	0.0
tcallcenter	0.0
chomebanking_transacciones	0.0
ccajas_transacciones	0.0
ccajas_depositos	0.0
ccajas_extracciones	0.0
ccajas_otras	0.0
catm_trx	0.0
matm	0.0
catm_trx_other	0.0
matm_other	0.0
ctrx_quarter	0.0
Master_Finiciomora	0.0
Master_msaldodolares	0.0
Master_mconsumospesos	0.0
Master_mconsumosdolares	0.0
Master_mlimitecompra	0.0
Master_madelantopesos	0.0
Master_madelantodolares	0.0
Master_mpagado	0.0
Master_mpagosdolares	0.0
Master_mconsumototal	0.0
Master_cadelantosefectivo	0.0
Visa_delinquency	0.0
Visa_msaldodolares	0.0
Visa_mconsumosdolares	0.0
Visa_madelantopesos	0.0
Visa_madelantodolares	0.0
Visa_fultimo_cierre	0.0
Visa_mpagado	0.0
Visa_mconsumototal	0.0
Visa_cconsumos	0.0
Visa_cadelantosefectivo	0.0
active_quarter_lag1	0.0
cliente_vip_lag1	0.0
cliente_edad_lag1	0.0
mrentabilidad_lag1	0.0
mrentabilidad_annual_lag1	0.0
mcomisiones_lag1	0.0
cproductos_lag1	0.0
ccuenta_corriente_lag1	0.0
mcuenta_corriente_adicional_lag1	0.0
ccaja_ahorro_lag1	0.0
mcaja_ahorro_adicional_lag1	0.0
mcaja_ahorro_dolares_lag1	0.0
cdescubierto_preacordado_lag1	0.0
mcuentas_saldo_lag1	0.0
ctarjeta_debito_lag1	0.0
ctarjeta_debito_transacciones_lag1	0.0
ctarjeta_visa_lag1	0.0
ctarjeta_visa_transacciones_lag1	0.0
mtarjeta_visa_consumo_lag1	0.0
ctarjeta_master_lag1	0.0
ctarjeta_master_transacciones_lag1	0.0
mtarjeta_master_consumo_lag1	0.0
cprestamos_prendarios_lag1	0.0
mprestamos_prendarios_lag1	0.0
cprestamos_hipotecarios_lag1	0.0
mprestamos_hipotecarios_lag1	0.0
cplazo_fijo_lag1	0.0
mplazo_fijo_dolares_lag1	0.0
mplazo_fijo_pesos_lag1	0.0
cinversion1_lag1	0.0
minversion1_pesos_lag1	0.0
minversion1_dolares_lag1	0.0
cinversion2_lag1	0.0
minversion2_lag1	0.0
cseguro_vida_lag1	0.0
cseguro_auto_lag1	0.0
cseguro_vivienda_lag1	0.0
ccaja_seguridad_lag1	0.0
cpayroll_trx_lag1	0.0
mpayroll2_lag1	0.0
cpayroll2_trx_lag1	0.0
ccuenta_debitos_automaticos_lag1	0.0
mcuenta_debitos_automaticos_lag1	0.0
ctarjeta_visa_debitos_automaticos_lag1	0.0
mttarjeta_visa_debitos_automaticos_lag1	0.0
ctarjeta_master_debitos_automaticos_lag1	0.0
mttarjeta_master_debitos_automaticos_lag1	0.0
cpagodeservicios_lag1	0.0
mpagodeservicios_lag1	0.0
cpagomiscuentas_lag1	0.0
mpagomiscuentas_lag1	0.0
ccajeros_propios_descuentos_lag1	0.0
mcajeros_propios_descuentos_lag1	0.0
ctarjeta_visa_descuentos_lag1	0.0
mtarjeta_visa_descuentos_lag1	0.0
ctarjeta_master_descuentos_lag1	0.0
mtarjeta_master_descuentos_lag1	0.0
ccomisiones_mantenimiento_lag1	0.0
mcomisiones_mantenimiento_lag1	0.0
ccomisiones_otras_lag1	0.0
mcomisiones_otras_lag1	0.0
cforex_lag1	0.0
cforex_buy_lag1	0.0
mforex_buy_lag1	0.0
cforex_sell_lag1	0.0
mforex_sell_lag1	0.0
ctransferencias_recibidas_lag1	0.0
mtransferencias_recibidas_lag1	0.0
cextraccion_autoservicio_lag1	0.0
mextraccion_autoservicio_lag1	0.0
ccheques_depositados_lag1	0.0
mcheques_depositados_lag1	0.0
ccheques_emitidos_lag1	0.0
mcheques_emitidos_lag1	0.0
ccheques_depositados_rechazados_lag1	0.0
mcheques_depositados_rechazados_lag1	0.0
ccheques_emitidos_rechazados_lag1	0.0
mcheques_emitidos_rechazados_lag1	0.0
tcallcenter_lag1	0.0
ccallcenter_transacciones_lag1	0.0
thomebanking_lag1	0.0
chomebanking_transacciones_lag1	0.0
ccajas_transacciones_lag1	0.0
ccajas_consultas_lag1	0.0
ccajas_depositos_lag1	0.0
ccajas_extracciones_lag1	0.0
ccajas_otras_lag1	0.0
catm_trx_lag1	0.0
matm_lag1	0.0
catm_trx_other_lag1	0.0
matm_other_lag1	0.0
ctrx_quarter_lag1	0.0
tmobile_app_lag1	0.0
cmobile_app_trx_lag1	0.0
Master_delinquency_lag1	0.0
Master_status_lag1	0.0
Master_mfinanciacion_limite_lag1	0.0
Master_Fvencimiento_lag1	0.0
Master_Finiciomora_lag1	0.0
Master_msaldototal_lag1	0.0
Master_msaldopesos_lag1	0.0
Master_msaldodolares_lag1	0.0
Master_mconsumosdolares_lag1	0.0
Master_madelantopesos_lag1	0.0
Master_madelantodolares_lag1	0.0
Master_fultimo_cierre_lag1	0.0
Master_mpagado_lag1	0.0
Master_mpagospesos_lag1	0.0
Master_mpagosdolares_lag1	0.0
Master_mconsumototal_lag1	0.0
Master_cconsumos_lag1	0.0
Master_cadelantosefectivo_lag1	0.0
Master_mpagominimo_lag1	0.0
Visa_delinquency_lag1	0.0
Visa_status_lag1	0.0
Visa_mfinanciacion_limite_lag1	0.0
Visa_Finiciomora_lag1	0.0
